,UKPRN,HE provider,Country of HE provider,Region of HE provider,First year marker,Level of study,Mode of study,Academic Year,Category marker,Category,Number
322,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Sex,Female,1565
323,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Sex,Male,910
324,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Sex,Other,0
325,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,England,410
326,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Scotland,1895
327,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Wales,20
328,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Northern Ireland,20
329,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Other UK,0
330,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Total UK  ,2350
331,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Other European Union,35
332,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Non-European Union,90
333,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Total Non-UK,120
334,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Not known,0
335,10007783.0,The University of Aberdeen,Scotland,Scotland,All,All,Part-time,2019/20,Total,Total,2470
378,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Sex,Female,3585
379,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Sex,Male,2590
380,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Sex,Other,5
381,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,England,585
382,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Scotland,3270
383,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Wales,20
384,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Northern Ireland,50
385,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Other UK,0
386,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Total UK  ,3925
387,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Other European Union,600
388,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Non-European Union,1660
389,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Total Non-UK,2260
390,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Domicile,Not known,0
391,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2019/20,Total,Total,6180
392,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Sex,Female,2755
393,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Sex,Male,2075
394,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Sex,Other,5
395,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,England,375
396,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Scotland,2210
397,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Wales,10
398,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Northern Ireland,40
399,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Other UK,0
400,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Total UK  ,2630
401,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Other European Union,590
402,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Non-European Union,1615
403,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Total Non-UK,2210
404,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Not known,0
405,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2019/20,Total,Total,4840
406,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Sex,Female,825
407,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Sex,Male,515
408,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Sex,Other,0
409,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,England,215
410,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Scotland,1060
411,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Wales,10
412,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Northern Ireland,10
413,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Other UK,0
414,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Total UK  ,1295
415,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Other European Union,10
416,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Non-European Union,40
417,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Total Non-UK,50
418,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Not known,0
419,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2019/20,Total,Total,1345
462,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Sex,Female,5270
463,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Sex,Male,3720
464,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Sex,Other,15
465,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,England,940
466,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Scotland,5015
467,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Wales,30
468,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Northern Ireland,120
469,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Other UK,5
470,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Total UK  ,6115
471,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Other European Union,2005
472,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Non-European Union,885
473,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Total Non-UK,2890
474,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Not known,0
475,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2019/20,Total,Total,9005
476,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Sex,Female,4535
477,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Sex,Male,3330
478,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Sex,Other,15
479,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,England,740
480,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Scotland,4180
481,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Wales,25
482,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Northern Ireland,110
483,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Other UK,5
484,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Total UK  ,5060
485,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Other European Union,1975
486,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Non-European Union,840
487,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Total Non-UK,2820
488,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Not known,0
489,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2019/20,Total,Total,7875
490,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Sex,Female,735
491,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Sex,Male,390
492,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Sex,Other,0
493,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,England,200
494,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Scotland,835
495,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Wales,10
496,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Northern Ireland,15
497,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Other UK,0
498,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Total UK  ,1055
499,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Other European Union,25
500,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Non-European Union,45
501,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Total Non-UK,70
502,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Not known,0
503,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2019/20,Total,Total,1130
798,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Sex,Female,2060
799,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Sex,Male,2220
800,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Sex,Other,5
801,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,England,155
802,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Scotland,3495
803,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Wales,5
804,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Northern Ireland,20
805,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Other UK,0
806,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Total UK  ,3675
807,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Other European Union,490
808,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Non-European Union,115
809,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Total Non-UK,605
810,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Domicile,Not known,0
811,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2019/20,Total,Total,4280
812,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Sex,Female,1820
813,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Sex,Male,2065
814,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Sex,Other,0
815,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,England,145
816,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Scotland,3135
817,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Wales,5
818,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Northern Ireland,20
819,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Other UK,0
820,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Total UK  ,3305
821,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Other European Union,470
822,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Non-European Union,110
823,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Total Non-UK,580
824,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Domicile,Not known,0
825,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2019/20,Total,Total,3885
826,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Sex,Female,240
827,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Sex,Male,155
828,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Sex,Other,0
829,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,England,10
830,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Scotland,360
831,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Wales,0
832,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Northern Ireland,0
833,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Other UK,0
834,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Total UK  ,375
835,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Other European Union,20
836,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Non-European Union,5
837,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Total Non-UK,20
838,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Domicile,Not known,0
839,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2019/20,Total,Total,395
882,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Sex,Female,695
883,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Sex,Male,870
884,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Sex,Other,0
885,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,England,55
886,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Scotland,1255
887,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Wales,5
888,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Northern Ireland,5
889,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Other UK,0
890,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Total UK  ,1320
891,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Other European Union,180
892,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Non-European Union,65
893,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Total Non-UK,245
894,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Domicile,Not known,0
895,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2019/20,Total,Total,1565
896,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Sex,Female,610
897,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Sex,Male,825
898,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Sex,Other,0
899,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,England,55
900,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Scotland,1130
901,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Wales,5
902,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Northern Ireland,5
903,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Other UK,0
904,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Total UK  ,1195
905,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Other European Union,175
906,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Non-European Union,60
907,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Total Non-UK,240
908,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Domicile,Not known,0
909,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2019/20,Total,Total,1435
910,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Sex,Female,85
911,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Sex,Male,45
912,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Sex,Other,0
913,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,England,0
914,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Scotland,125
915,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Wales,0
916,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Northern Ireland,0
917,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Other UK,0
918,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Total UK  ,125
919,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Other European Union,0
920,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Non-European Union,5
921,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Total Non-UK,5
922,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Domicile,Not known,0
923,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2019/20,Total,Total,130
966,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Sex,Female,1365
967,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Sex,Male,1350
968,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Sex,Other,5
969,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,England,100
970,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Scotland,2240
971,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Wales,0
972,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Northern Ireland,15
973,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Other UK,0
974,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Total UK  ,2355
975,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Other European Union,310
976,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Non-European Union,50
977,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Total Non-UK,360
978,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Domicile,Not known,0
979,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2019/20,Total,Total,2715
980,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Sex,Female,1210
981,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Sex,Male,1240
982,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Sex,Other,0
983,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,England,90
984,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Scotland,2005
985,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Wales,0
986,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Northern Ireland,15
987,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Other UK,0
988,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Total UK  ,2110
989,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Other European Union,290
990,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Non-European Union,50
991,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Total Non-UK,345
992,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Domicile,Not known,0
993,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2019/20,Total,Total,2450
994,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Sex,Female,155
995,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Sex,Male,110
996,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Sex,Other,0
997,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,England,5
998,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Scotland,235
999,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Wales,0
1000,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Northern Ireland,0
1001,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Other UK,0
1002,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Total UK  ,245
1003,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Other European Union,15
1004,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Non-European Union,0
1005,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Total Non-UK,15
1006,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Domicile,Not known,0
1007,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2019/20,Total,Total,265
21966,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Sex,Female,10575
21967,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Sex,Male,5685
21968,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Sex,Other,10
21969,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,England,1750
21970,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Scotland,10745
21971,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Wales,55
21972,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Northern Ireland,700
21973,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Other UK,20
21974,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Total UK  ,13270
21975,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Other European Union,955
21976,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Non-European Union,2045
21977,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Total Non-UK,3000
21978,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Domicile,Not known,0
21979,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2019/20,Total,Total,16270
21980,10007852.0,The University of Dundee,Scotland,Scotland,All,All,Full-time,2019/20,Sex,Female,8060
21981,10007852.0,The University of Dundee,Scotland,Scotland,All,All,Full-time,2019/20,Sex,Male,4610
