,UKPRN,HE provider,Country of HE provider,Region of HE provider,First year marker,Level of study,Mode of study,Academic Year,Category marker,Category,Number
62568,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Sex,Other,5
62569,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,England,2550
62570,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Scotland,2835
62571,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Wales,80
62572,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Northern Ireland,195
62573,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Other UK,20
62574,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Total UK  ,5675
62575,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Other European Union,1470
62576,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Non-European Union,3595
62577,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Total Non-UK,5070
62578,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Domicile,Not known,0
62579,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2015/16,Total,Total,10745
62580,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Female,5520
62581,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Male,4015
62582,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Other,0
62583,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,England,2370
62584,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Scotland,2395
62585,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Wales,75
62586,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Northern Ireland,175
62587,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Other UK,20
62588,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Total UK  ,5035
62589,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Other European Union,1265
62590,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Non-European Union,3240
62591,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Total Non-UK,4505
62592,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Not known,0
62593,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2015/16,Total,Total,9540
62594,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Sex,Female,690
62595,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Sex,Male,515
62596,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Sex,Other,0
62597,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,England,175
62598,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Scotland,440
62599,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Wales,5
62600,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Northern Ireland,15
62601,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Other UK,0
62602,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Total UK  ,640
62603,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Other European Union,210
62604,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Non-European Union,355
62605,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Total Non-UK,565
62606,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Not known,0
62607,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Part-time,2015/16,Total,Total,1205
62650,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Sex,Female,2240
62651,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Sex,Male,1670
62652,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Sex,Other,0
62653,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,England,770
62654,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Scotland,890
62655,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Wales,25
62656,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Northern Ireland,55
62657,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Other UK,10
62658,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Total UK  ,1750
62659,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Other European Union,625
62660,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Non-European Union,1535
62661,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Total Non-UK,2160
62662,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Domicile,Not known,0
62663,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,All,2015/16,Total,Total,3915
62664,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Sex,Female,1710
62665,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Sex,Male,1290
62666,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Sex,Other,0
62667,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,England,665
62668,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Scotland,605
62669,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Wales,25
62670,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Northern Ireland,45
62671,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Other UK,10
62672,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Total UK  ,1345
62673,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Other European Union,440
62674,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Non-European Union,1215
62675,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Total Non-UK,1655
62676,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Not known,0
62677,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Full-time,2015/16,Total,Total,3000
62678,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Sex,Female,530
62679,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Sex,Male,380
62680,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Sex,Other,0
62681,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,England,110
62682,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Scotland,285
62683,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Wales,5
62684,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Northern Ireland,10
62685,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Other UK,0
62686,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Total UK  ,405
62687,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Other European Union,190
62688,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Non-European Union,320
62689,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Total Non-UK,510
62690,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Not known,0
62691,10007803.0,The University of St Andrews,Scotland,Scotland,First year,All,Part-time,2015/16,Total,Total,915
62734,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Sex,Female,3970
62735,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Sex,Male,2860
62736,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Sex,Other,0
62737,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,England,1775
62738,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Scotland,1950
62739,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Wales,55
62740,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Northern Ireland,140
62741,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Other UK,10
62742,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Total UK  ,3925
62743,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Other European Union,845
62744,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Non-European Union,2060
62745,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Total Non-UK,2905
62746,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Not known,0
62747,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,All,2015/16,Total,Total,6830
62748,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Sex,Female,3810
62749,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Sex,Male,2725
62750,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Sex,Other,0
62751,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,England,1710
62752,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Scotland,1790
62753,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Wales,50
62754,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Northern Ireland,130
62755,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Other UK,10
62756,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Total UK  ,3690
62757,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Other European Union,825
62758,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Non-European Union,2025
62759,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Total Non-UK,2850
62760,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Not known,0
62761,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Full-time,2015/16,Total,Total,6540
62762,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Sex,Female,155
62763,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Sex,Male,135
62764,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Sex,Other,0
62765,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,England,70
62766,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Scotland,155
62767,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Wales,0
62768,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Northern Ireland,10
62769,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Other UK,0
62770,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Total UK  ,235
62771,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Other European Union,20
62772,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Non-European Union,35
62773,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Total Non-UK,55
62774,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Not known,0
62775,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,All,Part-time,2015/16,Total,Total,290
65590,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Sex,Female,795
65591,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Sex,Male,785
65592,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Sex,Other,0
65593,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,England,70
65594,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Scotland,1415
65595,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Wales,10
65596,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Northern Ireland,20
65597,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Other UK,0
65598,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Total UK  ,1510
65599,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Other European Union,55
65600,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Non-European Union,15
65601,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Total Non-UK,70
65602,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Domicile,Not known,0
65603,10005700.0,SRUC,Scotland,Scotland,All,All,All,2015/16,Total,Total,1580
65604,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Female,705
65605,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Male,645
65606,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Other,0
65607,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,England,25
65608,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Scotland,1255
65609,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Wales,5
65610,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Northern Ireland,10
65611,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Other UK,0
65612,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Total UK  ,1290
65613,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Other European Union,45
65614,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Non-European Union,10
65615,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Total Non-UK,55
65616,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Not known,0
65617,10005700.0,SRUC,Scotland,Scotland,All,All,Full-time,2015/16,Total,Total,1350
65618,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Sex,Female,90
65619,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Sex,Male,140
65620,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Sex,Other,0
65621,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,England,50
65622,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Scotland,160
65623,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Wales,5
65624,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Northern Ireland,5
65625,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Other UK,0
65626,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Total UK  ,220
65627,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Other European Union,5
65628,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Non-European Union,5
65629,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Total Non-UK,10
65630,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Domicile,Not known,0
65631,10005700.0,SRUC,Scotland,Scotland,All,All,Part-time,2015/16,Total,Total,230
65674,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Sex,Female,490
65675,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Sex,Male,460
65676,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Sex,Other,0
65677,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,England,35
65678,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Scotland,875
65679,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Wales,5
65680,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Northern Ireland,10
65681,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Other UK,0
65682,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Total UK  ,925
65683,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Other European Union,15
65684,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Non-European Union,10
65685,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Total Non-UK,25
65686,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Domicile,Not known,0
65687,10005700.0,SRUC,Scotland,Scotland,First year,All,All,2015/16,Total,Total,950
65688,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Sex,Female,445
65689,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Sex,Male,400
65690,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Sex,Other,0
65691,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,England,15
65692,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Scotland,800
65693,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Wales,0
65694,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Northern Ireland,10
65695,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Other UK,0
65696,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Total UK  ,825
65697,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Other European Union,15
65698,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Non-European Union,5
65699,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Total Non-UK,25
65700,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Domicile,Not known,0
65701,10005700.0,SRUC,Scotland,Scotland,First year,All,Full-time,2015/16,Total,Total,845
65702,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Sex,Female,50
65703,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Sex,Male,55
65704,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Sex,Other,0
65705,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,England,20
65706,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Scotland,80
65707,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Wales,0
65708,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Northern Ireland,0
65709,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Other UK,0
65710,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Total UK  ,105
65711,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Other European Union,0
65712,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Non-European Union,0
65713,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Total Non-UK,0
65714,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Domicile,Not known,0
65715,10005700.0,SRUC,Scotland,Scotland,First year,All,Part-time,2015/16,Total,Total,105
65758,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Sex,Female,305
65759,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Sex,Male,325
65760,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Sex,Other,0
65761,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,England,35
65762,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Scotland,535
65763,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Wales,5
65764,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Northern Ireland,10
65765,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Other UK,0
65766,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Total UK  ,585
65767,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Other European Union,35
65768,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Non-European Union,5
65769,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Total Non-UK,45
65770,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Domicile,Not known,0
65771,10005700.0,SRUC,Scotland,Scotland,Other years,All,All,2015/16,Total,Total,630
65772,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Sex,Female,260
65773,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Sex,Male,240
65774,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Sex,Other,0
65775,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,England,10
65776,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Scotland,455
65777,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Wales,0
65778,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Northern Ireland,5
65779,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Other UK,0
65780,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Total UK  ,470
65781,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Other European Union,30
65782,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Non-European Union,5
65783,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Total Non-UK,35
65784,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Domicile,Not known,0
65785,10005700.0,SRUC,Scotland,Scotland,Other years,All,Full-time,2015/16,Total,Total,500
65786,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Sex,Female,45
65787,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Sex,Male,85
65788,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Sex,Other,0
65789,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,England,25
65790,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Scotland,80
65791,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Wales,5
65792,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Northern Ireland,5
65793,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Other UK,0
65794,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Total UK  ,115
65795,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Other European Union,5
65796,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Non-European Union,5
65797,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Total Non-UK,10
65798,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Domicile,Not known,0
65799,10005700.0,SRUC,Scotland,Scotland,Other years,All,Part-time,2015/16,Total,Total,125
68614,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Sex,Female,7435
68615,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Sex,Male,4405
68616,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Sex,Other,0
68617,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,England,985
68618,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Scotland,8160
68619,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Wales,35
68620,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Northern Ireland,365
68621,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Other UK,10
68622,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Total UK  ,9555
68623,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Other European Union,930
68624,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Non-European Union,1350
68625,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Total Non-UK,2280
68626,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Domicile,Not known,5
68627,10007804.0,The University of Stirling,Scotland,Scotland,All,All,All,2015/16,Total,Total,11840
68628,10007804.0,The University of Stirling,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Female,6110
68629,10007804.0,The University of Stirling,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Male,3865
68630,10007804.0,The University of Stirling,Scotland,Scotland,All,All,Full-time,2015/16,Sex,Other,0
68631,10007804.0,The University of Stirling,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,England,830
68632,10007804.0,The University of Stirling,Scotland,Scotland,All,All,Full-time,2015/16,Domicile,Scotland,6585
