,UKPRN,HE provider,Country of HE provider,Region of HE provider,First year marker,Level of study,Mode of study,Academic Year,Category marker,Category,Number
58317,10005500.0,Robert Gordon University,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Other UK,15
58318,10005500.0,Robert Gordon University,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Total UK  ,3195
58319,10005500.0,Robert Gordon University,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Other European Union,125
58320,10005500.0,Robert Gordon University,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Non-European Union,220
58321,10005500.0,Robert Gordon University,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Total Non-UK,345
58322,10005500.0,Robert Gordon University,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Not known,0
58323,10005500.0,Robert Gordon University,Scotland,Scotland,All,All,Part-time,2016/17,Total,Total,3540
58366,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Sex,Female,2945
58367,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Sex,Male,1850
58368,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Sex,Other,0
58369,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,England,370
58370,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Scotland,3540
58371,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Wales,15
58372,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Northern Ireland,25
58373,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Other UK,10
58374,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Total UK  ,3965
58375,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Other European Union,430
58376,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Non-European Union,400
58377,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Total Non-UK,830
58378,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Domicile,Not known,0
58379,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,All,2016/17,Total,Total,4795
58380,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Sex,Female,1930
58381,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Sex,Male,1310
58382,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Sex,Other,0
58383,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,England,80
58384,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Scotland,2445
58385,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Wales,0
58386,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Northern Ireland,15
58387,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Other UK,0
58388,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Total UK  ,2545
58389,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Other European Union,375
58390,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Non-European Union,320
58391,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Total Non-UK,695
58392,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Not known,0
58393,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Full-time,2016/17,Total,Total,3240
58394,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Sex,Female,1015
58395,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Sex,Male,540
58396,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Sex,Other,0
58397,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,England,295
58398,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Scotland,1095
58399,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Wales,10
58400,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Northern Ireland,10
58401,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Other UK,10
58402,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Total UK  ,1420
58403,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Other European Union,55
58404,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Non-European Union,80
58405,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Total Non-UK,135
58406,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Not known,0
58407,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All,Part-time,2016/17,Total,Total,1555
58450,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Sex,Female,4615
58451,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Sex,Male,3120
58452,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Sex,Other,0
58453,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,England,475
58454,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Scotland,5765
58455,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Wales,15
58456,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Northern Ireland,55
58457,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Other UK,5
58458,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Total UK  ,6320
58459,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Other European Union,690
58460,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Non-European Union,730
58461,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Total Non-UK,1420
58462,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Not known,0
58463,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,All,2016/17,Total,Total,7735
58464,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Sex,Female,3575
58465,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Sex,Male,2175
58466,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Sex,Other,0
58467,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,England,120
58468,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Scotland,4385
58469,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Wales,5
58470,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Northern Ireland,30
58471,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Other UK,0
58472,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Total UK  ,4540
58473,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Other European Union,620
58474,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Non-European Union,590
58475,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Total Non-UK,1210
58476,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Not known,0
58477,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Full-time,2016/17,Total,Total,5750
58478,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Sex,Female,1045
58479,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Sex,Male,945
58480,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Sex,Other,0
58481,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,England,355
58482,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Scotland,1380
58483,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Wales,15
58484,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Northern Ireland,25
58485,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Other UK,5
58486,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Total UK  ,1780
58487,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Other European Union,70
58488,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Non-European Union,135
58489,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Total Non-UK,210
58490,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Not known,0
58491,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All,Part-time,2016/17,Total,Total,1985
61642,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Sex,Female,670
61643,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Sex,Male,485
61644,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Sex,Other,0
61645,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,England,200
61646,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Scotland,605
61647,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Wales,10
61648,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Northern Ireland,20
61649,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Other UK,0
61650,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Total UK  ,840
61651,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Other European Union,135
61652,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Non-European Union,180
61653,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Total Non-UK,320
61654,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Domicile,Not known,0
61655,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,All,2016/17,Total,Total,1155
61656,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Sex,Female,590
61657,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Sex,Male,455
61658,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Sex,Other,0
61659,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,England,195
61660,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Scotland,510
61661,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Wales,10
61662,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Northern Ireland,20
61663,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Other UK,0
61664,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Total UK  ,735
61665,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Other European Union,135
61666,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Non-European Union,180
61667,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Total Non-UK,315
61668,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Not known,0
61669,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Full-time,2016/17,Total,Total,1050
61670,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Sex,Female,80
61671,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Sex,Male,30
61672,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Sex,Other,0
61673,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,England,5
61674,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Scotland,95
61675,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Wales,0
61676,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Northern Ireland,0
61677,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Other UK,0
61678,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Total UK  ,105
61679,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Other European Union,5
61680,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Non-European Union,0
61681,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Total Non-UK,5
61682,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Domicile,Not known,0
61683,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All,Part-time,2016/17,Total,Total,110
61726,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Sex,Female,270
61727,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Sex,Male,180
61728,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Sex,Other,0
61729,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,England,75
61730,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Scotland,220
61731,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Wales,5
61732,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Northern Ireland,5
61733,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Other UK,0
61734,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Total UK  ,310
61735,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Other European Union,55
61736,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Non-European Union,85
61737,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Total Non-UK,140
61738,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Domicile,Not known,0
61739,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,All,2016/17,Total,Total,445
61740,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Sex,Female,230
61741,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Sex,Male,170
61742,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Sex,Other,0
61743,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,England,75
61744,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Scotland,175
61745,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Wales,5
61746,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Northern Ireland,5
61747,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Other UK,0
61748,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Total UK  ,260
61749,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Other European Union,55
61750,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Non-European Union,80
61751,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Total Non-UK,140
61752,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Domicile,Not known,0
61753,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Full-time,2016/17,Total,Total,400
61754,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Sex,Female,40
61755,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Sex,Male,10
61756,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Sex,Other,0
61757,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,England,0
61758,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Scotland,45
61759,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Wales,0
61760,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Northern Ireland,0
61761,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Other UK,0
61762,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Total UK  ,45
61763,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Other European Union,0
61764,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Non-European Union,0
61765,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Total Non-UK,0
61766,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Domicile,Not known,0
61767,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All,Part-time,2016/17,Total,Total,45
61810,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Sex,Female,405
61811,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Sex,Male,305
61812,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Sex,Other,0
61813,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,England,125
61814,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Scotland,385
61815,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Wales,5
61816,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Northern Ireland,15
61817,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Other UK,0
61818,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Total UK  ,530
61819,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Other European Union,80
61820,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Non-European Union,100
61821,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Total Non-UK,180
61822,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Domicile,Not known,0
61823,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,All,2016/17,Total,Total,710
61824,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Sex,Female,365
61825,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Sex,Male,285
61826,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Sex,Other,0
61827,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,England,120
61828,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Scotland,330
61829,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Wales,5
61830,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Northern Ireland,15
61831,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Other UK,0
61832,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Total UK  ,475
61833,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Other European Union,75
61834,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Non-European Union,100
61835,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Total Non-UK,175
61836,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Domicile,Not known,0
61837,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Full-time,2016/17,Total,Total,650
61838,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Sex,Female,40
61839,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Sex,Male,20
61840,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Sex,Other,0
61841,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,England,5
61842,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Scotland,50
61843,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Wales,0
61844,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Northern Ireland,0
61845,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Other UK,0
61846,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Total UK  ,55
61847,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Other European Union,5
61848,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Non-European Union,0
61849,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Total Non-UK,5
61850,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Domicile,Not known,0
61851,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All,Part-time,2016/17,Total,Total,60
64162,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Sex,Female,6030
64163,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Sex,Male,4300
64164,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Sex,Other,0
64165,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,England,2545
64166,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Scotland,2805
64167,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Wales,70
64168,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Northern Ireland,190
64169,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Other UK,25
64170,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Total UK  ,5635
64171,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Other European Union,1210
64172,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Non-European Union,3485
64173,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Total Non-UK,4695
64174,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Domicile,Not known,0
64175,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,All,2016/17,Total,Total,10330
64176,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Sex,Female,5390
64177,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Sex,Male,3825
64178,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Sex,Other,0
64179,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,England,2390
64180,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Scotland,2400
64181,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Wales,65
64182,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Northern Ireland,175
64183,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Other UK,20
64184,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Total UK  ,5050
64185,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Other European Union,1035
64186,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Non-European Union,3130
64187,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Total Non-UK,4165
64188,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Domicile,Not known,0
64189,10007803.0,The University of St Andrews,Scotland,Scotland,All,All,Full-time,2016/17,Total,Total,9215
