,UKPRN,HE provider,Country of HE provider,Region of HE provider,First year marker,Level of study,Mode of study,Academic Year,Category marker,Category,Number
385,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2017/18,Domicile,Other UK,5
386,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2017/18,Domicile,Total UK  ,3235
387,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2017/18,Domicile,Other European Union,750
388,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2017/18,Domicile,Non-European Union,1065
389,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2017/18,Domicile,Total Non-UK,1815
390,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2017/18,Domicile,Not known,0
391,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,All,2017/18,Total,Total,5050
392,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Sex,Female,2305
393,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Sex,Male,1770
394,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Sex,Other,0
395,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,England,310
396,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Scotland,1945
397,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Wales,10
398,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Northern Ireland,35
399,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Other UK,5
400,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Total UK  ,2305
401,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Other European Union,740
402,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Non-European Union,1030
403,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Total Non-UK,1770
404,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Not known,0
405,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Full-time,2017/18,Total,Total,4075
406,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Sex,Female,630
407,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Sex,Male,345
408,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Sex,Other,0
409,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,England,115
410,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Scotland,805
411,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Wales,5
412,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Northern Ireland,5
413,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Other UK,0
414,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Total UK  ,930
415,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Other European Union,10
416,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Non-European Union,35
417,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Total Non-UK,45
418,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Not known,0
419,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,All,Part-time,2017/18,Total,Total,975
462,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Sex,Female,5340
463,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Sex,Male,3980
464,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Sex,Other,0
465,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,England,1040
466,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Scotland,5145
467,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Wales,25
468,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Northern Ireland,145
469,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Other UK,5
470,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Total UK  ,6355
471,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Other European Union,2115
472,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Non-European Union,850
473,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Total Non-UK,2965
474,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Not known,0
475,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,All,2017/18,Total,Total,9320
476,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Sex,Female,4685
477,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Sex,Male,3665
478,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Sex,Other,0
479,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,England,930
480,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Scotland,4360
481,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Wales,20
482,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Northern Ireland,130
483,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Other UK,5
484,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Total UK  ,5450
485,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Other European Union,2085
486,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Non-European Union,815
487,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Total Non-UK,2900
488,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Not known,0
489,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Full-time,2017/18,Total,Total,8350
490,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Sex,Female,655
491,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Sex,Male,315
492,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Sex,Other,0
493,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,England,105
494,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Scotland,785
495,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Wales,5
496,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Northern Ireland,15
497,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Other UK,0
498,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Total UK  ,905
499,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Other European Union,30
500,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Non-European Union,35
501,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Total Non-UK,65
502,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Not known,0
503,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,All,Part-time,2017/18,Total,Total,970
798,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Sex,Female,1975
799,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Sex,Male,2070
800,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Sex,Other,5
801,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,England,125
802,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Scotland,3265
803,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Wales,0
804,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Northern Ireland,30
805,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Other UK,0
806,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Total UK  ,3420
807,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Other European Union,515
808,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Non-European Union,115
809,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Total Non-UK,630
810,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Domicile,Not known,0
811,10007849.0,Abertay University,Scotland,Scotland,All,All,All,2017/18,Total,Total,4055
812,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Sex,Female,1725
813,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Sex,Male,1915
814,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Sex,Other,5
815,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,England,115
816,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Scotland,2895
817,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Wales,0
818,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Northern Ireland,25
819,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Other UK,0
820,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Total UK  ,3035
821,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Other European Union,500
822,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Non-European Union,105
823,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Total Non-UK,610
824,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Domicile,Not known,0
825,10007849.0,Abertay University,Scotland,Scotland,All,All,Full-time,2017/18,Total,Total,3645
826,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Sex,Female,250
827,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Sex,Male,155
828,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Sex,Other,0
829,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,England,10
830,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Scotland,370
831,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Wales,0
832,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Northern Ireland,5
833,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Other UK,0
834,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Total UK  ,385
835,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Other European Union,10
836,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Non-European Union,10
837,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Total Non-UK,20
838,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Domicile,Not known,0
839,10007849.0,Abertay University,Scotland,Scotland,All,All,Part-time,2017/18,Total,Total,410
882,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Sex,Female,850
883,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Sex,Male,890
884,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Sex,Other,5
885,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,England,45
886,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Scotland,1335
887,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Wales,0
888,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Northern Ireland,5
889,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Other UK,0
890,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Total UK  ,1385
891,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Other European Union,275
892,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Non-European Union,80
893,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Total Non-UK,355
894,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Domicile,Not known,0
895,10007849.0,Abertay University,Scotland,Scotland,First year,All,All,2017/18,Total,Total,1740
896,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Sex,Female,760
897,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Sex,Male,850
898,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Sex,Other,5
899,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,England,45
900,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Scotland,1210
901,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Wales,0
902,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Northern Ireland,5
903,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Other UK,0
904,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Total UK  ,1265
905,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Other European Union,275
906,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Non-European Union,75
907,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Total Non-UK,350
908,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Domicile,Not known,0
909,10007849.0,Abertay University,Scotland,Scotland,First year,All,Full-time,2017/18,Total,Total,1615
910,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Sex,Female,90
911,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Sex,Male,40
912,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Sex,Other,0
913,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,England,0
914,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Scotland,120
915,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Wales,0
916,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Northern Ireland,0
917,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Other UK,0
918,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Total UK  ,120
919,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Other European Union,0
920,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Non-European Union,5
921,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Total Non-UK,5
922,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Domicile,Not known,0
923,10007849.0,Abertay University,Scotland,Scotland,First year,All,Part-time,2017/18,Total,Total,130
966,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Sex,Female,1125
967,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Sex,Male,1180
968,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Sex,Other,5
969,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,England,80
970,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Scotland,1930
971,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Wales,0
972,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Northern Ireland,25
973,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Other UK,0
974,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Total UK  ,2035
975,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Other European Union,240
976,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Non-European Union,35
977,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Total Non-UK,275
978,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Domicile,Not known,0
979,10007849.0,Abertay University,Scotland,Scotland,Other years,All,All,2017/18,Total,Total,2310
980,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Sex,Female,965
981,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Sex,Male,1060
982,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Sex,Other,5
983,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,England,70
984,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Scotland,1680
985,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Wales,0
986,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Northern Ireland,20
987,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Other UK,0
988,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Total UK  ,1775
989,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Other European Union,230
990,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Non-European Union,30
991,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Total Non-UK,260
992,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Domicile,Not known,0
993,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Full-time,2017/18,Total,Total,2030
994,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Sex,Female,160
995,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Sex,Male,120
996,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Sex,Other,0
997,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,England,10
998,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Scotland,250
999,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Wales,0
1000,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Northern Ireland,5
1001,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Other UK,0
1002,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Total UK  ,265
1003,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Other European Union,10
1004,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Non-European Union,5
1005,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Total Non-UK,15
1006,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Domicile,Not known,0
1007,10007849.0,Abertay University,Scotland,Scotland,Other years,All,Part-time,2017/18,Total,Total,280
21798,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Sex,Female,9680
21799,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Sex,Male,5425
21800,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Sex,Other,0
21801,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,England,2005
21802,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Scotland,10210
21803,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Wales,70
21804,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Northern Ireland,715
21805,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Other UK,20
21806,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Total UK  ,13020
21807,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Other European Union,815
21808,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Non-European Union,1270
21809,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Total Non-UK,2085
21810,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Domicile,Not known,0
21811,10007852.0,The University of Dundee,Scotland,Scotland,All,All,All,2017/18,Total,Total,15105
21812,10007852.0,The University of Dundee,Scotland,Scotland,All,All,Full-time,2017/18,Sex,Female,7180
21813,10007852.0,The University of Dundee,Scotland,Scotland,All,All,Full-time,2017/18,Sex,Male,4150
